time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
424678.266771	41.299744	0.026016	1.587463	171
424679.300087	39.551170	0.026000	1.521193	172
424680.329859	42.245396	0.025984	1.625805	173
424681.413182	36.864788	0.026049	1.415210	174
424682.442394	43.555813	0.025994	1.675614	175
424683.477981	41.126591	0.026004	1.581555	176
424684.507551	45.986935	0.025980	1.770085	177
424685.575671	36.942215	0.025977	1.422115	178
424686.590786	42.384106	0.025993	1.630594	179
424687.638247	41.280556	0.025994	1.588082	180
424688.668146	46.572392	0.026054	1.787512	181
424689.703541	42.341045	0.025964	1.630768	182
424690.751207	40.832455	0.025987	1.571263	183
424691.801722	41.071274	0.026027	1.578036	184
424692.816574	45.254211	0.026012	1.739757	185
424693.848477	43.505104	0.026024	1.671716	186
424694.914477	39.383251	0.025969	1.516554	187
424695.961382	40.636765	0.025977	1.564307	188
424696.992141	45.632915	0.025926	1.760105	189
424698.027800	43.971012	0.025987	1.692063	190
424699.074974	42.599068	0.026006	1.638059	191
424700.123747	41.551762	0.026008	1.597639	192
424701.138039	44.329990	0.025944	1.708659	193
424702.187943	44.656658	0.025994	1.717942	194
424703.235703	43.838619	0.025950	1.689321	195
424704.285647	43.106056	0.025958	1.660583	196
424705.301068	45.933460	0.025904	1.773187	197
424706.349878	45.236507	0.025969	1.741949	198
424707.397494	44.509216	0.025956	1.714826	199
424708.447984	43.911938	0.026003	1.688730	200
424709.461694	47.882648	0.025966	1.844020	201
424710.511069	44.998138	0.025993	1.731188	202
424711.558804	43.611546	0.025942	1.681113	203
424712.607582	43.436211	0.025948	1.673995	204
424713.638143	48.193222	0.025944	1.857552	205
424714.671798	45.837418	0.025957	1.765902	206
424715.738226	41.967850	0.025984	1.615120	207
424716.769199	43.127110	0.025933	1.663003	208
424717.785468	48.491634	0.025981	1.866449	209
424718.818210	48.232254	0.025936	1.859675	210
424719.883123	44.606388	0.025950	1.718956	211
424720.944314	41.861027	0.025953	1.612978	212
424721.960783	48.389160	0.025936	1.865681	213
424722.977798	49.331970	0.025973	1.899342	214
424724.027732	48.516335	0.025982	1.867276	215
424725.061216	50.787521	0.025965	1.955989	216
424726.093309	52.024715	0.025928	2.006470	217
424727.156623	46.890648	0.025935	1.808038	218
424728.223483	41.614552	0.025976	1.602010	219
424729.221957	50.711281	0.025938	1.955063	220
424730.270251	49.409821	0.025967	1.902802	221
424731.318495	46.237831	0.025927	1.783379	222
424732.352373	47.129639	0.025931	1.817499	223
424733.382693	50.461281	0.025922	1.946684	224
424734.431520	49.113377	0.025917	1.895020	225
424735.479805	45.781422	0.025933	1.765369	226
424736.529189	44.159195	0.025893	1.705470	227
424737.545111	50.025494	0.025926	1.929549	228
424738.606511	47.246777	0.025933	1.821881	229
424739.624345	49.164719	0.025966	1.893432	230
424740.657283	53.258404	0.025906	2.055814	231
424741.721541	48.567516	0.025917	1.873956	232
424742.754660	48.965134	0.025929	1.888440	233
424743.803181	45.587181	0.025931	1.758012	234
424744.818130	53.562283	0.025914	2.066962	235
424745.880330	48.893635	0.025948	1.884262	236
424746.915704	48.726173	0.025922	1.879700	237
424747.965112	45.630630	0.025950	1.758428	238
424748.979936	53.552975	0.025929	2.065376	239
424750.029323	50.251144	0.025904	1.939931	240
424751.060058	51.982979	0.025959	2.002534	241
424752.125783	45.330830	0.025955	1.746495	242
424753.142312	52.639755	0.025953	2.028265	243
424754.191668	50.550819	0.025913	1.950768	244
424755.238826	46.771778	0.025922	1.804322	245
424756.288242	45.484581	0.025945	1.753111	246
424757.287595	54.462170	0.025892	2.103412	247
424758.352956	50.614231	0.025916	1.953039	248
424759.386631	49.979477	0.025926	1.927740	249
424760.432965	48.938023	0.025897	1.889692	250
424761.479554	49.588852	0.025905	1.914257	251
424762.499418	53.418049	0.025919	2.060929	252
424763.529988	56.118813	0.025915	2.165506	253
424764.611897	44.308662	0.025906	1.710381	254
424765.627032	50.846077	0.025936	1.960423	255
424766.657439	54.408447	0.025935	2.097894	0
424767.677049	58.245029	0.025929	2.246367	1
424768.786419	36.093010	0.025907	1.393176	2
424769.805590	46.618752	0.025937	1.797393	3
424770.838214	49.673706	0.025901	1.917842	4
424771.836603	57.769501	0.025887	2.231590	5
424772.901958	53.963921	0.025903	2.083341	6
424773.949112	48.329258	0.025951	1.862292	7
424774.981725	51.956779	0.025953	2.001993	8
424776.014415	54.597858	0.025955	2.103597	9
424777.079107	51.231720	0.025903	1.977839	10
424778.094555	53.928940	0.025930	2.079758	11
424779.160839	47.113277	0.025892	1.819576	12
424780.176769	53.036320	0.025880	2.049301	13
424781.226706	53.620560	0.025944	2.066784	14
424782.273204	44.479595	0.025891	1.717938	15
424783.321419	47.141407	0.025908	1.819581	16
424784.351724	50.874565	0.025851	1.967974	17
424785.387020	52.974564	0.025910	2.044533	18
424786.435744	47.902653	0.025995	1.842763	19
424787.483994	45.513153	0.025894	1.757701	20
424788.499323	54.298733	0.025903	2.096247	21
424789.546664	51.974735	0.025856	2.010133	22
424790.597437	47.449001	0.025924	1.830302	23
424791.645505	44.328369	0.025888	1.712318	24
424792.660356	54.435951	0.025936	2.098820	25
424793.723524	46.482033	0.025892	1.795228	26
424794.757170	46.920574	0.025889	1.812404	27
424795.757599	59.690384	0.025840	2.309997	28
424796.822467	54.137878	0.025894	2.090730	29
424797.853101	55.670399	0.025939	2.146181	30
424798.922561	45.274689	0.025931	1.745943	31
